GPTuneBand	0, t = 1	0.78	0.03	0.767	0.751	0.810	0.810	0.763
TPE		0.82	0.04	0.810	0.874	0.840	0.769	0.820
GPTune		0.88	0.00	0.884	0.884	0.884	0.884	0.884
OpenTuner		1.00	0.00	1.000	1.000	1.000	1.000	1.000
HpBandster		0.80	0.04	0.768	0.798	0.764	0.852	0.800
GPTuneBand	1, t = 1.5	0.86	0.03	0.852	0.839	0.839	0.839	0.910
TPE		0.90	0.10	0.735	0.953	0.921	0.993	0.900
GPTune		0.96	0.00	0.955	0.955	0.955	0.955	0.955
OpenTuner		1.00	0.00	1.000	1.000	1.000	1.000	1.000
HpBandster		0.81	0.03	0.842	0.769	0.808	0.839	0.810
GPTuneBand	2, t = 2.0	0.85	0.00	0.852	0.852	0.852	0.852	0.852
TPE		0.85	0.06	0.851	0.751	0.859	0.932	0.850
GPTune		0.96	0.00	0.962	0.962	0.962	0.962	0.962
OpenTuner		1.00	0.00	1.000	1.000	1.000	1.000	1.000
HpBandster		0.78	0.09	0.730	0.772	0.924	0.678	0.780
GPTuneBand	3, t = 2.5	0.96	0.01	0.953	0.954	0.960	0.970	0.956
TPE		0.89	0.12	0.687	0.928	0.955	1.000	0.890
GPTune		0.91	0.00	0.911	0.911	0.911	0.911	0.911
OpenTuner		1.00	0.00	1.000	1.000	1.000	1.000	1.000
HpBandster		0.82	0.14	0.961	0.956	0.709	0.660	0.820
GPTuneBand	4, t = 3.0	0.97	0.00	0.969	0.969	0.968	0.969	0.969
TPE		0.88	0.11	0.709	0.983	0.834	0.981	0.880
GPTune		0.99	0.00	0.991	0.991	0.991	0.991	0.991
OpenTuner		1.00	0.00	1.000	1.000	1.000	1.000	1.000
HpBandster		0.77	0.07	0.748	0.744	0.702	0.888	0.770
GPTuneBand	5, t = 3.5	0.85	0.00	0.848	0.848	0.848	0.848	0.848
TPE		0.90	0.06	0.879	0.819	0.935	0.983	0.900
GPTune		1.00	0.00	0.999	0.999	0.999	0.999	0.999
OpenTuner		1.00	0.00	1.000	1.000	1.000	1.000	1.000
HpBandster		0.69	0.07	0.641	0.797	0.622	0.682	0.690
GPTuneBand	6, t = 4.0	0.67	0.00	0.669	0.669	0.669	0.669	0.669
TPE		0.90	0.03	0.902	0.935	0.881	0.865	0.900
GPTune		1.00	0.00	1.000	1.000	1.000	1.000	1.000
OpenTuner		1.00	0.00	1.000	1.000	1.000	1.000	1.000
HpBandster		0.78	0.16	0.628	1.000	0.869	0.631	0.780
GPTuneBand	7, t = 4.5	0.83	0.00	0.831	0.831	0.831	0.831	0.831
TPE		0.92	0.13	0.996	0.990	0.701	0.996	0.920
GPTune		0.87	0.00	0.871	0.871	0.871	0.871	0.871
OpenTuner		1.00	0.00	1.000	1.000	1.000	1.000	1.000
HpBandster		0.86	0.14	1.000	1.000	0.769	0.691	0.860
GPTuneBand	8, t = 5.0	1.00	0.00	1.000	1.000	1.000	1.000	1.000
TPE		0.72	0.15	0.678	0.627	0.975	0.603	0.720
GPTune		0.69	0.00	0.687	0.687	0.687	0.687	0.687
OpenTuner		1.00	0.00	1.000	1.000	1.000	1.000	1.000
HpBandster		0.96	0.08	0.824	1.000	1.000	1.000	0.960
GPTuneBand	9, t = 5.5	0.58	0.00	0.579	0.579	0.579	0.579	0.579
TPE		0.86	0.17	0.982	0.999	0.870	0.581	0.860
GPTune		0.89	0.00	0.894	0.894	0.894	0.894	0.894
OpenTuner		1.00	0.00	1.000	1.000	1.000	1.000	1.000
HpBandster		0.77	0.22	0.989	0.533	1.000	0.574	0.770
