GPTuneBand	0, t = 1.0	0.798	0.060	0.862	0.788	0.744		
HpBandster		0.790	0.043	0.770	0.839	0.762		
GPTune		0.990	0.003	0.986	0.992	0.992		
OpenTuner		0.862	0.112	0.741	0.885	0.961		
TPE		0.851	0.103	0.966	0.820	0.768		
GPTuneBand	1, t = 1.05	0.814	0.027	0.800	0.796	0.845		
HpBandster		0.809	0.070	0.768	0.890	0.770		
GPTune		0.784	0.000	0.784	0.784	0.784		
OpenTuner		0.894	0.110	0.995	0.911	0.776		
TPE		0.917	0.065	0.990	0.864	0.897		
GPTuneBand	2, t = 1.1	0.838	0.103	0.898	0.719	0.898		
HpBandster		0.834	0.042	0.882	0.803	0.819		
GPTune		0.925	0.000	0.925	0.925	0.925		
OpenTuner		0.933	0.079	0.957	0.998	0.845		
TPE		0.941	0.092	0.990	0.835	0.998		
GPTuneBand	3, t = 1.15	0.913	0.021	0.925	0.889	0.925		
HpBandster		0.860	0.028	0.856	0.834	0.890		
GPTune		0.986	0.000	0.986	0.986	0.986		
OpenTuner		0.924	0.054	0.909	0.983	0.879		
TPE		0.886	0.024	0.903	0.859	0.896		
GPTuneBand	4, t = 1.2	0.810	0.008	0.815	0.815	0.800		
HpBandster		0.849	0.038	0.806	0.864	0.878		
GPTune		0.780	0.000	0.780	0.780	0.780		
OpenTuner		0.838	0.115	0.744	0.967	0.804		
TPE		0.881	0.080	0.973	0.836	0.834		
GPTuneBand	5, t = 1.25	0.897	0.035	0.927	0.905	0.858		
HpBandster		0.824	0.110	0.765	0.950	0.756		
GPTune		1.001	0.000	1.001	1.001	1.001		
OpenTuner		0.887	0.032	0.923	0.875	0.862		
TPE		0.909	0.070	0.857	0.882	0.988		
GPTuneBand	6, t = 1.3	0.920	0.028	0.891	0.946	0.921		
HpBandster		0.857	0.105	0.745	0.875	0.952		
GPTune		0.794	0.000	0.794	0.794	0.794		
OpenTuner		0.908	0.033	0.880	0.944	0.901		
TPE		0.955	0.024	0.934	0.950	0.981		
GPTuneBand	7, t = 1.35	0.746	0.000	0.746	0.746	0.746		
HpBandster		0.819	0.109	0.929	0.817	0.710		
GPTune		0.862	0.000	0.862	0.862	0.862		
OpenTuner		0.916	0.055	0.881	0.888	0.979		
TPE		0.878	0.108	0.984	0.882	0.768		
GPTuneBand	8, t = 1.4	0.846	0.000	0.846	0.846	0.846		
HpBandster		0.841	0.013	0.856	0.837	0.830		
GPTune		0.745	0.000	0.745	0.745	0.745		
OpenTuner		0.860	0.117	0.767	0.820	0.991		
TPE		0.902	0.087	0.893	0.994	0.820		
GPTuneBand	9, t = 1.45	0.831	0.000	0.831	0.831	0.831		
HpBandster		0.775	0.044	0.796	0.804	0.724		
GPTune		0.965	0.000	0.965	0.965	0.965		
OpenTuner		0.816	0.088	0.890	0.719	0.839		
TPE		0.876	0.061	0.813	0.935	0.880		
